"MacroTrends Data Download"
"QQQ - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2010-08-02,40.4336,40.791,40.2855,40.6864,59897759
2010-08-03,40.6515,40.7125,40.3202,40.512,53059968
2010-08-04,40.7038,40.9653,40.5382,40.92,38199840
2010-08-05,40.73,40.9044,40.5556,40.8259,34130697
2010-08-06,40.3813,40.8434,40.1459,40.7649,62193008
2010-08-09,40.9828,41.1397,40.791,41.0438,23483374
2010-08-10,40.73,40.9305,40.3464,40.6886,75579336
2010-08-11,40.0238,40.0325,39.4136,39.5792,80396033
2010-08-12,38.8469,39.4398,38.751,39.2654,57538517
2010-08-13,39.1172,39.2828,38.9777,38.9864,40439901
2010-08-16,38.7771,39.3264,38.6202,39.0561,48360570
2010-08-17,39.3264,39.9105,39.2566,39.5548,49628371
2010-08-18,39.4833,39.9454,39.3264,39.71,53908378
2010-08-19,39.4834,39.6316,38.847,39.1085,72331954
2010-08-20,39.0475,39.2567,38.8295,39.1608,58241324
2010-08-23,39.4485,39.5269,38.7598,38.7772,60687138
2010-08-24,38.3674,38.4633,37.8923,38.0536,68954837
2010-08-25,37.792,38.5853,37.7223,38.4197,76148842
2010-08-26,38.568,38.6377,37.9228,37.9577,79527195
2010-08-27,38.2366,38.4982,37.4607,38.4197,95544403
2010-08-30,38.2454,38.5766,38.01,38.0187,43042923
2010-08-31,37.827,38.228,37.6439,37.888,62827151
2010-09-01,38.4459,39.1521,38.4198,39.0213,72814567
2010-09-02,39.091,39.4746,38.9952,39.4572,36455383
2010-09-03,39.8669,40.1197,39.71,40.111,55830291
2010-09-07,39.9454,40.1285,39.7754,39.8408,44631409
2010-09-08,39.9628,40.4946,39.9453,40.3202,58308608
2010-09-09,40.6864,40.7126,40.3813,40.4772,53594480
2010-09-10,40.5295,40.6864,40.3203,40.6254,58406144
2010-09-13,40.9305,41.2966,40.9217,41.192,56250652
2010-09-14,41.1223,41.5843,41.0438,41.3664,79686591
2010-09-15,41.2792,41.6715,41.1397,41.6279,58504090
2010-09-16,41.5669,41.8285,41.4449,41.7936,58310317
2010-09-17,42.0658,42.0658,41.725,41.9391,66736053
2010-09-20,42.1008,42.7562,42.0397,42.6687,73869997
2010-09-21,42.6775,42.9658,42.4765,42.66,71961532
2010-09-22,42.4765,42.8356,42.3105,42.5464,77172394
2010-09-23,42.2842,42.9571,42.2231,42.5289,74309732
2010-09-24,43.0095,43.4202,42.9484,43.394,69465251
2010-09-27,43.3853,43.4727,43.1231,43.1581,38346314
2010-09-28,43.2629,43.2891,42.459,43.1406,91683953
2010-09-29,43.0794,43.2804,42.9134,43.0707,71373080
2010-09-30,43.2892,43.5513,42.5989,42.8785,107007060
2010-10-01,43.2192,43.2804,42.6259,42.826,67880508
2010-10-04,42.695,42.861,42.1182,42.3629,62355495
2010-10-05,42.8435,43.4814,42.8173,43.394,86771636
2010-10-06,43.3329,43.4377,42.7387,43.0183,71505902
2010-10-07,43.2717,43.2892,42.8173,43.1756,66142525
2010-10-08,43.2106,43.5776,42.8872,43.4727,72722898
2010-10-11,43.4988,43.7086,43.359,43.4901,40964687
2010-10-12,43.4202,43.8746,43.0445,43.7872,77395784
2010-10-13,44.0406,44.3465,43.9358,44.1455,62148614
2010-10-14,44.163,44.2503,43.8396,44.0581,59825138
2010-10-15,44.5999,45.0018,44.2416,44.9931,91448978
2010-10-18,45.0193,45.1941,44.8271,44.8271,63356645
2010-10-19,44.399,44.8271,44.0582,44.4077,92397809
2010-10-20,44.53,45.0631,44.4514,44.731,70658237
2010-10-21,45.0105,45.1854,44.3814,44.8183,75048438
2010-10-22,44.8271,45.1679,44.7485,45.1242,41427189
2010-10-25,45.3076,45.6397,45.3076,45.3426,44926340
2010-10-26,45.1067,45.5699,44.932,45.465,52864760
2010-10-27,45.2378,45.6398,45.1417,45.6048,50230100
2010-10-28,45.8058,45.832,45.2989,45.7009,53495394
2010-10-29,45.6921,45.8669,45.5871,45.596,40780098
2010-11-01,45.7708,46.0941,45.4213,45.631,52914797
2010-11-02,46.0154,46.2514,45.9412,46.1203,42063501
2010-11-03,46.1728,46.3476,45.7534,46.3301,110299015
2010-11-04,46.863,47.0652,46.7495,46.898,73576624
2010-11-05,46.9242,47.0203,46.7582,46.898,68103095
2010-11-08,46.8106,47.0378,46.7057,46.957,34623821
2010-11-09,47.1602,47.2214,46.4961,46.7058,58519631
2010-11-10,46.7757,46.9855,46.4,46.9374,73011061
2010-11-11,46.2252,46.732,46.0155,46.649,74417780
2010-11-12,46.4,46.6334,45.5349,45.8844,86651923
2010-11-15,46.1203,46.2077,45.6922,45.714,49566139
2010-11-16,45.3776,45.6539,44.4339,44.9582,88340549
2010-11-17,44.9931,45.3251,44.8707,45.0892,68014916
2010-11-18,45.5698,46.1291,45.5524,45.8145,62468043
2010-11-19,45.7359,45.9544,45.5611,45.8495,47634468
2010-11-22,45.6572,46.2339,45.5873,46.2339,61096567
2010-11-23,45.7795,45.832,45.2378,45.4999,67197728
2010-11-24,45.9455,46.531,45.9281,46.4174,46710601
2010-11-26,46.1378,46.4262,46.0242,46.2846,20657403
2010-11-29,46.0505,46.2252,45.5262,46.0767,78002652
2010-11-30,45.596,46.0814,45.3339,45.513,103863758
2010-12-01,46.199,46.7145,46.1728,46.4786,71441992
2010-12-02,46.5485,47.0204,46.4961,46.9505,49706520
2010-12-03,46.7495,47.134,46.7495,47.0728,33217616
2010-12-06,47.0641,47.1428,46.9068,47.051,34351317
2010-12-07,47.6145,47.6407,47.0291,47.0815,51614213
2010-12-08,47.2039,47.3175,46.9154,47.2563,42001875
2010-12-09,47.5447,47.5709,47.1427,47.3044,45158926
2010-12-10,47.4398,47.667,47.265,47.6189,39056456
2010-12-13,47.8069,47.8331,47.4224,47.4486,46408883
2010-12-14,47.5534,47.7282,47.3874,47.5316,61118700
2010-12-15,47.5097,47.7981,47.2126,47.3262,67242181
2010-12-16,47.3699,47.7631,47.2388,47.6932,57252280
2010-12-17,47.753,47.8756,47.6392,47.7355,32263979
2010-12-20,47.7969,47.9457,47.4204,47.7706,42166662
2010-12-21,47.9457,48.0595,47.8231,48.0595,31323475
2010-12-22,48.0332,48.1208,47.9719,48.0551,31315652
2010-12-23,47.9632,48.042,47.8143,47.9299,18971842
2010-12-27,47.8231,48.0332,47.4641,47.9544,25621869
2010-12-28,48.0508,48.0858,47.7618,47.8669,21161075
2010-12-29,47.9982,48.0682,47.9194,47.9719,21129603
2010-12-30,47.9719,47.9807,47.7618,47.8581,24132329
2010-12-31,47.8056,47.8231,47.4641,47.683,33766780
2011-01-03,48.1199,48.7599,48.112,48.4272,79670921
2011-01-04,48.6198,48.6373,48.0857,48.3878,38394556
2011-01-05,48.2521,48.8212,48.2171,48.8037,38338282
2011-01-06,48.8475,48.9963,48.7512,48.9613,40397922
2011-01-07,49.0488,49.0751,48.4359,48.9175,63269347
2011-01-10,48.7862,49.189,48.6636,49.1014,48638896
2011-01-11,49.2852,49.3465,48.9875,49.1714,49612480
2011-01-12,49.3991,49.5217,49.2065,49.5173,45510720
2011-01-13,49.5479,49.6705,49.3903,49.5348,41528137
2011-01-14,49.5479,49.9244,49.4341,49.9069,38408524
2011-01-18,49.4866,50.1083,49.4604,50.047,57614436
2011-01-19,50.1171,50.1346,49.3115,49.4779,59334244
2011-01-20,49.2941,49.3378,48.7512,49.1277,80864818
2011-01-21,49.3728,49.4604,48.7249,48.7512,52247558
2011-01-24,48.8475,49.4342,48.7512,49.4254,56126281
2011-01-25,49.189,49.5129,49.0751,49.4976,48422868
2011-01-26,49.583,49.8894,49.4254,49.7581,53013091
2011-01-27,49.9157,50.2133,49.8369,50.0645,46979096
2011-01-28,50.0471,50.0996,48.5674,48.795,108008995
2011-01-31,48.865,49.1715,48.4973,49.0314,61788840
2011-02-01,49.3982,50.0645,49.3466,49.9507,67376807
2011-02-02,49.8369,50.0557,49.7668,49.8675,42605567
2011-02-03,49.7756,50.0295,49.3816,49.9573,39699557
2011-02-04,49.9507,50.2747,49.8194,50.2353,41718467
2011-02-07,50.3359,50.7562,50.2571,50.476,39948975
2011-02-08,50.4761,50.8438,50.3973,50.8044,33358699
2011-02-09,50.73,50.8876,50.5636,50.7212,54758200
2011-02-10,50.441,50.8701,50.336,50.8009,61459673
2011-02-11,50.6686,51.2027,50.5811,51.1677,41898565
2011-02-14,51.159,51.3603,51.1152,51.2903,42469937
2011-02-15,51.1678,51.2816,50.9839,51.2203,34780557
2011-02-16,51.3428,51.693,51.334,51.5538,46458319
2011-02-17,51.3079,51.6362,51.2641,51.5355,33588125
2011-02-18,51.5529,51.6317,51.229,51.4216,38823813
2011-02-22,50.7825,50.8963,49.8544,49.9332,81074141
2011-02-23,49.9069,50.1083,49.1452,49.5217,85667333
2011-02-24,49.6443,49.9332,49.154,49.78,86431783
2011-02-25,50.047,50.5373,50.012,50.476,47363017
2011-02-28,50.6686,50.8262,50.2834,50.5801,45006147
2011-03-01,50.7737,50.8,49.6398,49.7668,80544897
2011-03-02,49.7493,50.3543,49.7231,50.0295,53893240
2011-03-03,50.5023,51.1021,50.4935,51.0145,56254665
2011-03-04,51.0013,51.0101,50.4235,50.754,54572158
2011-03-07,50.9664,51.0101,49.618,50.0733,86216400
2011-03-08,49.9945,50.5023,49.7056,50.2747,54634206
2011-03-09,50.0908,50.1433,49.6618,49.9332,74216111
2011-03-10,49.3728,49.4866,48.9525,49.1539,90175174
2011-03-11,48.8825,49.6092,48.8738,49.4604,71515216
2011-03-14,49.189,49.548,48.9088,49.2853,64460303
2011-03-15,47.8406,48.8737,47.6917,48.5848,88672555
2011-03-16,48.1821,48.4535,47.0789,47.4116,154542198
2011-03-17,48.1646,48.366,47.3936,47.8494,82682986
2011-03-18,48.399,48.4165,47.7063,47.7414,83196411
2011-03-21,48.4779,48.9075,47.7813,48.662,50345401
2011-03-22,48.7234,48.7585,48.4692,48.57,31784903
2011-03-23,48.3903,48.9865,48.0659,48.8462,52927745
2011-03-24,49.2057,49.8194,48.9426,49.7142,60939207
2011-03-25,49.8807,50.1701,49.7404,49.8369,65000044
2011-03-28,50.0561,50.0649,49.5388,49.5651,33163574
2011-03-29,49.4512,50.0474,49.3021,50.0474,42081418
2011-03-30,50.2929,50.3542,50.0474,50.2841,39399463
2011-03-31,50.1964,50.398,50.1087,50.3542,43965300
2011-04-01,50.6085,50.7663,50.2314,50.3805,59649732
2011-04-04,50.5208,50.5734,49.9947,50.2139,42663875
2011-04-05,50.1175,50.4068,49.9772,50.0824,48561103
2011-04-06,50.4507,50.6173,49.9159,50.2052,43429391
2011-04-07,50.1789,50.5033,49.8106,50.1701,53226488
2011-04-08,50.3981,50.477,49.6704,49.9334,37511086
2011-04-11,50.1175,50.2315,49.5914,49.7668,37221306
2011-04-12,49.5563,49.6615,49.2319,49.4248,44403275
2011-04-13,49.7756,49.9772,49.4511,49.8457,43821891
2011-04-14,49.495,49.8281,49.3021,49.758,46947081
2011-04-15,49.5651,49.8632,49.3459,49.6703,60086569
2011-04-18,49.1793,49.3371,48.5042,49.3196,60563092
2011-04-19,49.4424,49.6265,49.1881,49.6265,33851578
2011-04-20,50.4945,50.8014,49.631,50.7444,59093608
2011-04-21,51.2661,51.2661,50.9943,51.1521,38286716
2011-04-25,51.2047,51.3099,51.0995,51.2836,22250122
2011-04-26,51.4239,51.7571,51.3012,51.573,43307227
2011-04-27,51.6431,51.9851,51.4327,51.9237,49508562
2011-04-28,51.7834,51.9325,51.6256,51.8448,42207384
2011-04-29,51.7658,51.985,51.7132,51.8009,39307608
2011-05-02,51.8974,52.0289,51.573,51.7045,42217063
2011-05-03,51.687,51.7308,51.1434,51.459,33443884
2011-05-04,51.4853,51.6168,50.9505,51.3801,46562127
2011-05-05,51.1346,51.7045,50.9241,51.0995,63263504
2011-05-06,51.608,51.9062,51.1258,51.2661,63573455
2011-05-09,51.345,51.6607,51.1521,51.459,35097142
2011-05-10,51.6168,51.9763,51.5335,51.8974,33365146
2011-05-11,51.8185,52.0026,51.1697,51.516,54281355
2011-05-12,51.345,51.8973,51.0644,51.8272,57980666
2011-05-13,51.7133,51.7922,51.196,51.2135,55682135
2011-05-16,50.9943,51.1346,50.214,50.3271,64128914
2011-05-17,50.0824,50.477,49.9597,50.4682,55392321
2011-05-18,50.3981,50.9768,50.3367,50.8891,37133164
2011-05-19,51.0556,51.1521,50.7225,51.0381,30708987
2011-05-20,50.9856,51.0382,50.5822,50.648,39195476
2011-05-23,49.9685,50.1088,49.6704,49.9071,38296984
2011-05-24,50.0386,50.0386,49.5914,49.6002,34470435
2011-05-25,49.5301,50.0298,49.5125,49.7931,36272051
2011-05-26,49.6441,50.2403,49.6353,50.1013,35566323
2011-05-27,50.1876,50.4068,50.1438,50.3542,26419594
2011-05-31,50.8278,51.1697,50.5647,51.1697,41724926
2011-06-01,51.0469,51.1696,50.0123,50.0561,45411150
2011-06-02,50.1613,50.3367,49.8807,50.1613,44013272
2011-06-03,49.5914,49.9684,49.3372,49.4073,50655573
2011-06-06,49.3109,49.5651,48.9777,49.004,43993597
2011-06-07,49.1443,49.3284,48.8812,48.9163,40605228
2011-06-08,48.8111,48.8988,48.4253,48.5656,40706354
2011-06-09,48.5481,48.89,48.4253,48.6489,39725332
2011-06-10,48.4253,48.5218,47.8642,47.908,47119358
2011-06-13,47.9694,48.1623,47.7414,47.908,33095248
2011-06-14,48.2674,48.6357,48.2499,48.5217,35567320
2011-06-15,48.0746,48.3551,47.5047,47.6011,51750394
2011-06-16,47.6362,47.7853,47.0093,47.417,58145618
2011-06-17,47.8483,47.9783,47.1286,47.2683,61823236
2011-06-20,47.154,47.6549,47.1364,47.5143,32867937
2011-06-21,47.6813,48.5864,47.4792,48.5337,49116061
2011-06-22,48.3316,48.6128,48.1734,48.1831,32367422
2011-06-23,47.6989,48.6568,47.5056,48.6304,70953719
2011-06-24,48.3931,48.4459,47.6901,47.7868,49472472
2011-06-27,47.8307,48.7973,47.7341,48.5469,43910447
2011-06-28,48.6655,49.2806,48.5864,49.2718,41326659
2011-06-29,49.4125,49.5707,49.1225,49.474,57485792
2011-06-30,49.6497,50.1682,49.6233,50.133,44363023
2011-07-01,50.177,50.9547,50.0188,50.8888,46753196
2011-07-05,50.9239,51.1963,50.8185,51.1436,37899569
2011-07-06,51.0909,51.3985,50.9152,51.3106,43307448
2011-07-07,51.6885,52.163,51.6182,52.0136,48155657
2011-07-08,51.583,51.8818,51.293,51.873,61103102
2011-07-11,51.3281,51.5918,50.7569,50.9327,45766284
2011-07-12,50.9151,51.0293,50.4933,50.546,73816015
2011-07-13,50.9151,51.2666,50.5724,50.7569,72387040
2011-07-14,50.9064,51.126,49.9749,50.1682,86798197
2011-07-15,50.7218,50.836,50.3615,50.836,60008175
2011-07-18,50.5592,50.7833,50.0715,50.5636,52296674
2011-07-19,51.0821,51.7587,51.0469,51.7148,64943842
2011-07-20,52.0048,52.0136,51.4072,51.4951,50163108
2011-07-21,51.539,52.1278,51.2666,51.8378,61643622
2011-07-22,51.8203,52.4618,51.7763,52.3739,38331683
2011-07-25,51.9608,52.5584,51.8642,52.2684,42985284
2011-07-26,52.2332,52.5759,52.1278,52.3958,35957651
2011-07-27,52.0663,52.1014,50.9151,51.0469,73788636
2011-07-28,51.0557,51.7851,50.8712,51.1348,53632049
2011-07-29,50.7305,51.5038,50.4757,50.9678,72814031
2011-08-01,51.5566,51.6884,50.1155,50.7306,75064247
2011-08-02,50.4933,50.7218,49.3949,49.4476,79836135
2011-08-03,49.5354,49.9836,48.6391,49.9221,91049883
2011-08-04,49.1927,49.2894,47.6022,47.6022,116725046
2011-08-05,48.147,48.3579,45.9765,47.3034,188151803
2011-08-08,45.8799,46.6796,44.4563,44.4563,179972881
2011-08-09,45.0889,46.6443,43.8763,46.6004,170221172
2011-08-10,45.5371,46.6125,44.6408,44.6935,180951473
2011-08-11,45.3262,47.1804,45.1153,46.6619,126386524
2011-08-12,46.9432,47.365,46.4687,47.075,79512761
2011-08-15,47.2507,47.7692,47.0398,47.7692,64636278
2011-08-16,47.2946,47.7603,46.7322,47.3649,78401823
2011-08-17,47.4352,47.8219,46.5916,47.0837,74181453
2011-08-18,45.8095,45.8183,44.3596,44.7726,114252726
2011-08-19,44.3157,45.4054,43.929,43.9642,84953383
2011-08-22,45.0011,45.0274,43.9905,44.1223,67758777
2011-08-23,44.4299,45.9414,44.2366,45.9414,66511680
2011-08-24,45.8535,46.9432,45.4405,46.3017,70474201
2011-08-25,46.2577,46.4906,45.3877,45.5459,82272294
2011-08-26,45.4141,46.8465,44.9484,46.6883,80470525
2011-08-29,47.1365,48.0416,47.1365,47.9889,40410273
2011-08-30,47.7955,48.5952,47.5495,48.3052,54147010
2011-08-31,48.5864,48.9819,47.9801,48.3843,53515572
2011-09-01,48.5161,48.894,47.857,47.9449,50228229
2011-09-02,47.0837,47.9926,46.5653,46.8201,51130486
2011-09-06,45.7305,46.8957,45.6162,46.8289,46567178
2011-09-07,47.4792,48.024,47.3649,48.0152,43016945
2011-09-08,47.7779,48.4795,47.6373,47.7955,53975604
2011-09-09,47.4616,47.6636,46.4422,46.7322,55944612
2011-09-12,46.2314,47.365,46.1962,47.3298,57974172
2011-09-13,47.5231,48.0592,47.2771,47.9625,51864159
2011-09-14,48.1997,49.1927,47.734,48.6479,79753467
2011-09-15,49.184,49.4564,48.6743,49.3685,73407819
2011-09-16,49.522,49.8741,49.3811,49.8213,80909609
2011-09-19,49.2138,50.103,48.8,49.8389,64306204
2011-09-20,50.0942,50.4904,49.5043,49.6188,58607640
2011-09-21,49.8742,50.1207,48.7473,48.7561,70376756
2011-09-22,47.4795,47.9461,46.4407,47.1714,133718770
2011-09-23,46.784,47.8757,46.7409,47.6732,75661348
2011-09-26,47.9109,48.3158,46.8456,48.2278,84747243
2011-09-27,49.0377,49.4779,48.4039,48.7296,71442334
2011-09-28,48.9233,49.2755,47.8932,48.0077,67576183
2011-09-29,48.7385,48.8001,46.6343,47.4355,102917862
2011-09-30,46.8192,47.1977,46.1853,46.2117,92403949
2011-10-03,45.8156,46.5287,44.9968,45.0232,87288939
2011-10-04,44.5434,46.0356,44.1032,45.9476,120623579
2011-10-05,45.8419,47.2582,45.481,47.1273,95809101
2011-10-06,47.0745,47.9285,46.8456,47.9197,63334562
2011-10-07,47.902,48.1221,47.2946,47.6027,63850481
2011-10-10,48.4039,49.2491,48.3247,49.2491,42460443
2011-10-11,49.1346,49.7069,49.0378,49.5836,58501152
2011-10-12,50.0678,50.3847,49.7949,49.8301,75385682
2011-10-13,49.7333,50.3495,49.6804,50.2879,55855166
2011-10-14,50.9219,51.23,50.6313,51.2212,57792005
2011-10-17,50.9746,51.1419,50.1573,50.4288,57367409
2011-10-18,50.3496,51.318,49.883,51.0539,80497993
2011-10-19,50.8073,50.9306,49.9005,50.0678,59548999
2011-10-20,50.015,50.1118,49.117,49.8213,70764270
2011-10-21,50.3319,50.7633,49.9886,50.4464,53224639
2011-10-24,50.6401,51.635,50.4557,51.4941,54099495
2011-10-25,51.3004,51.3444,50.376,50.4816,57488788
2011-10-26,50.7545,50.869,49.4891,50.42,86448927
2011-10-27,51.6261,52.1191,51.0891,51.811,91961574
2011-10-28,51.5029,51.9519,51.5029,51.8903,37812781
2011-10-31,51.4237,51.6262,50.9835,51.0187,53281420
2011-11-01,49.7949,50.9803,49.4076,49.6893,87980019
2011-11-02,50.1911,50.3232,49.6409,50.1119,57382846
2011-11-03,50.4992,51.2167,49.927,51.1507,69545755
2011-11-04,50.8778,51.1067,50.376,50.8866,54168443
2011-11-07,50.8426,51.2828,50.332,51.2476,57717248
2011-11-08,51.6173,51.9254,51.0362,51.8374,55382627
2011-11-09,50.8162,50.913,49.8565,50.015,61221260
2011-11-10,50.5344,50.5521,49.5044,49.9886,58151922
2011-11-11,50.4288,51.0803,50.3583,50.9306,47955719
2011-11-14,50.7898,51.0715,50.4288,50.6137,39280952
2011-11-15,50.4816,51.3796,50.4112,51.1771,45959792
2011-11-16,50.825,51.2013,50.2352,50.332,60168246
2011-11-17,50.1999,50.2175,48.8441,49.1522,89541695
2011-11-18,49.1699,49.2139,48.6857,48.7737,53190608
2011-11-21,48.1398,48.1839,47.3475,47.8405,46035211
2011-11-22,47.7172,48.1398,47.4266,47.9989,45727571
2011-11-23,47.6379,47.6907,46.8896,46.916,42670177
2011-11-25,46.74,47.2506,46.5463,46.5551,22404078
2011-11-28,47.682,48.2366,47.6644,48.175,41123666
2011-11-29,48.1134,48.5096,47.7348,47.8757,45830206
2011-11-30,49.1611,49.6893,49.0114,49.6453,58914527
2011-12-01,49.6276,50.1163,49.61,49.9886,39935832
2011-12-02,50.4728,50.4816,49.8037,49.8477,32520157
2011-12-05,50.6137,50.7281,50.1075,50.3936,35657510
2011-12-06,50.4376,50.5784,50.0854,50.2527,34044244
2011-12-07,50.0942,50.4816,49.61,50.2527,39244436
2011-12-08,49.9533,50.3143,49.3107,49.4075,45509624
2011-12-09,49.5308,50.3496,49.5132,50.1999,49088713
2011-12-12,49.6716,50.1899,49.2138,49.6364,48783908
2011-12-13,49.971,50.1647,48.8881,49.0906,60357548
2011-12-14,48.8793,48.941,48.0518,48.3247,56065730
2011-12-15,48.7384,48.7913,48.1222,48.1926,51707833
2011-12-16,48.458,49.1025,48.3608,48.4403,53843001
2011-12-19,48.6169,48.7405,47.8311,47.9635,41265041
2011-12-20,48.7405,49.4469,48.714,49.3851,72191390
2011-12-21,49.129,49.129,48.1114,48.6787,69359870
2011-12-22,48.7582,49.1167,48.714,49.0937,35614151
2011-12-23,49.1643,49.5175,49.0769,49.5175,23482428
2011-12-27,49.4557,49.8177,49.3851,49.6588,18934130
2011-12-28,49.597,49.6765,48.9525,49.0849,33720617
2011-12-29,49.1644,49.4734,49.0054,49.4381,24792171
2011-12-30,49.3233,49.5529,49.288,49.2968,19277530
2012-01-03,50.2504,50.4977,50.1092,50.2416,34889101
2012-01-04,50.1533,50.5241,49.9414,50.4535,25962598
2012-01-05,50.3475,50.9126,50.1533,50.8685,36432236
2012-01-06,50.9038,51.1599,50.6831,51.0451,40904218
2012-01-09,51.1687,51.1952,50.7104,50.8773,34608803
2012-01-10,51.4425,51.5705,50.8948,51.2482,31743032
2012-01-11,51.2305,51.4689,51.0451,51.3541,32797440
2012-01-12,51.4689,51.6278,51.0892,51.5572,23123666
2012-01-13,51.3012,51.3895,50.9303,51.3718,31774129
2012-01-17,51.8398,52.0605,51.6455,51.8398,36900431
2012-01-18,51.9546,52.5285,51.8152,52.5285,42994637
2012-01-19,52.7669,52.9523,52.6698,52.8552,42183859
2012-01-20,52.6344,52.8022,52.5903,52.7757,36246819
2012-01-23,52.8022,53.1643,52.4844,52.7934,36170969
2012-01-24,52.5727,52.8376,52.4579,52.6963,33941961
2012-01-25,53.2261,53.4909,52.8318,53.3585,54384330
2012-01-26,53.5704,53.6852,52.917,53.1731,33423170
2012-01-27,53.0583,53.4291,53.0318,53.332,40211260
2012-01-30,52.8729,53.4557,52.6786,53.3762,37789413
2012-01-31,53.6411,53.7382,53.1024,53.4468,45428987
2012-02-01,53.7294,54.0738,53.5616,53.8795,40746624
2012-02-02,54.0384,54.2238,53.8353,54.0472,40946879
2012-02-03,54.5505,54.8507,54.4621,54.7889,32187937
2012-02-06,54.5859,54.7625,54.4446,54.7448,25201176
2012-02-07,54.7007,54.9656,54.4534,54.8596,33496496
2012-02-08,54.8684,55.151,54.6654,55.151,36353277
2012-02-09,55.3364,55.6101,55.0273,55.5483,41373187
2012-02-10,55.1598,55.3099,54.9655,55.1642,51295480
2012-02-13,55.5659,55.7425,55.3187,55.6719,32502659
2012-02-14,55.5395,55.822,55.3541,55.8132,45637081
2012-02-15,56.0869,56.3871,55.3364,55.4247,93338919
2012-02-16,55.4423,56.2458,55.301,56.184,73854404
2012-02-17,56.1928,56.237,55.7602,56.0074,67205596
2012-02-21,56.0781,56.4136,55.8132,56.1664,33677976
2012-02-22,56.0604,56.2282,55.8308,55.9103,38122390
2012-02-23,55.981,56.343,55.7073,56.2812,47901046
2012-02-24,56.4401,56.5725,56.3341,56.4754,36528627
2012-02-27,56.1576,56.7403,55.9192,56.5549,37684214
2012-02-28,56.599,57.1288,56.5372,57.1288,38610318
2012-02-29,57.1642,57.3584,56.6874,56.8728,52788476
2012-03-01,57.0935,57.3761,56.9169,57.3231,59653114
2012-03-02,57.2436,57.4629,57.0935,57.2789,29454582
2012-03-05,57.2436,57.3142,56.5019,56.6873,40430484
2012-03-06,56.1488,56.2635,55.8309,56.1311,48244824
2012-03-07,56.3871,56.6961,56.3076,56.5637,37740149
2012-03-08,56.8816,57.3408,56.7757,57.173,38595976
2012-03-09,57.2613,57.5174,57.2348,57.4114,38071624
2012-03-12,57.3673,57.4909,57.1465,57.4379,28862248
2012-03-13,57.7646,58.5063,57.6321,58.5063,54354977
2012-03-14,58.5505,58.9301,58.3474,58.7094,52914297
2012-03-15,58.8859,59.0007,58.5857,58.8771,57862670
2012-03-16,58.9504,58.9681,58.6939,58.8354,46897643
2012-03-19,58.9238,59.3926,58.7735,59.2511,53923112
2012-03-20,58.9593,59.4236,58.7824,59.3573,41827439
2012-03-21,59.3749,59.6934,59.2865,59.3661,35067826
2012-03-22,59.0035,59.3838,58.977,59.2423,50380254
2012-03-23,59.313,59.3307,58.8708,59.206,40285871
2012-03-26,59.5872,60.2417,59.5518,60.2417,36135501
2012-03-27,60.2727,60.5779,60.2594,60.3302,32971706
2012-03-28,60.3656,60.5955,59.7376,60.0896,39290114
2012-03-29,59.7995,60.0825,59.4369,59.8614,47739910
2012-03-30,60.1356,60.1621,59.5076,59.7464,34919333
2012-04-02,59.6669,60.4452,59.5784,60.3656,35407002
2012-04-03,60.4187,60.6309,60.0118,60.3479,40278805
2012-04-04,59.9056,59.9322,59.1804,59.5253,47839556
2012-04-05,59.428,59.9499,59.375,59.8968,37978092
2012-04-09,59.1538,59.6845,59.0477,59.4457,32644402
2012-04-10,59.428,59.6492,58.3048,58.4905,61253780
2012-04-11,58.999,59.1627,58.6231,58.7735,55677789
2012-04-12,58.8885,59.5076,58.8007,59.4413,50775502
2012-04-13,59.2245,59.4388,58.517,58.5435,48847368
2012-04-16,58.8442,58.8708,57.7033,57.889,50934601
2012-04-17,58.1544,59.2511,58.0483,59.0654,41890970
2012-04-18,58.8973,59.2599,58.7381,58.915,37622112
2012-04-19,58.7116,59.4104,58.0394,58.2517,71740226
2012-04-20,58.57,58.8265,58.004,58.0924,52986170
2012-04-23,57.5618,57.6502,57.04,57.5618,62368148
2012-04-24,57.4645,57.6944,57.0045,57.2522,43924399
2012-04-25,58.4286,58.8089,58.349,58.7735,50881101
2012-04-26,58.7469,59.2511,58.685,59.1184,36970659
2012-04-27,59.3661,59.6579,59.0565,59.4722,40696957
2012-04-30,59.2777,59.4103,59.0035,59.0477,33422290
2012-05-01,58.9769,59.8172,58.8973,59.145,33295033
2012-05-02,58.8177,59.3572,58.7116,59.313,33874763
2012-05-03,59.3484,59.3926,58.5302,58.685,45380141
2012-05-04,58.1544,58.6872,57.2169,57.2257,95129019
2012-05-07,56.8807,57.5529,56.863,57.2787,44459740
2012-05-08,56.9073,57.2611,56.1466,57.0665,64265872
